"D","Delta_max","Delta_min","Delta_values","M_K_v2_hash","P","class_id","class_size","component_delta_levels","d_multiset","n","p_multiset","panel","residual_status","tau_den","tau_num"
"24","0","0","[0]","65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","14","WP09C00122","1","{""1"":[0]}","[1,5,7,11]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","2","2","[2]","7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b","14","WP09C00123","1","{""1"":[2]}","[1,5,7,11]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","1","1","[1]","87a1c0f2d61c0de63bae799fc5dd47cf3a40e996ffb463685e266659e21fd38e","14","WP09C00124","1","{""1"":[1]}","[1,5,7,11]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","2","2","[2]","89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba","14","WP09C00125","1","{""1"":[2]}","[1,5,7,11]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","2","2","[2]","a13efc38b8d612d3156aadb1164ead20d0cb98eebacc3cb39e54ff04b0241757","14","WP09C00126","1","{""1"":[2]}","[1,5,7,11]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","1","1","[1]","bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4","14","WP09C00127","1","{""1"":[1]}","[1,5,7,11]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","1","1","[1]","c05f23394596ae9fa98df31ef87a596f92c6c6244caad6bfd01272cc5daa4d63","14","WP09C00128","1","{""1"":[1]}","[1,5,7,11]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","0","0","[0]","c645867b4748a75675c0ed8e47b97d9cec9ae16890ef1aeecc64cd50cce5c626","14","WP09C00129","1","{""1"":[0]}","[1,5,7,11]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","2","2","[2]","e3ab9c0071b2d529a961b98b7f0f4c6b38358b8cb48e075f4f7b623187ec4a84","14","WP09C00130","1","{""1"":[2]}","[1,5,7,11]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","0","0","[0]","ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2","14","WP09C00131","1","{""1"":[0]}","[1,5,7,11]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","-2","-2","[-2]","eeeb84a07001d490acb2e41ca051999ffeb0b61ed70ee0adf318857cb3d31a80","14","WP09C00132","1","{""1"":[-2]}","[1,5,7,11]","4","[1,2,4,7]","A","CONSTANT","7","4"
"26","-2","-2","[-2]","287e4579f9cab9c90fe17b81d6b26cf3b71333bc83fb5763ed0e06be66b6ed1d","14","WP09C00133","1","{""1"":[-2]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","3","3","[3]","30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1","14","WP09C00134","1","{""1"":[3]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","2","2","[2]","358ae13d27d531c1ca30fa9a18cdc58bb12a19303adfa1a7e795bd077f35466e","14","WP09C00135","1","{""1"":[2]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","0","0","[0]","551332a25907281b03b42ca753221eb302f5f3d64d96f2bdff44566b0e948f49","14","WP09C00136","1","{""1"":[0]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","0","0","[0]","65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","14","WP09C00137","1","{""1"":[0]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","2","2","[2]","7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b","14","WP09C00138","1","{""1"":[2]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","1","1","[1]","87a1c0f2d61c0de63bae799fc5dd47cf3a40e996ffb463685e266659e21fd38e","14","WP09C00139","1","{""1"":[1]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","2","2","[2]","89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba","14","WP09C00140","1","{""1"":[2]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","2","2","[2]","a13efc38b8d612d3156aadb1164ead20d0cb98eebacc3cb39e54ff04b0241757","14","WP09C00141","1","{""1"":[2]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","1","1","[1]","bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4","14","WP09C00142","1","{""1"":[1]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","1","1","[1]","c05f23394596ae9fa98df31ef87a596f92c6c6244caad6bfd01272cc5daa4d63","14","WP09C00143","1","{""1"":[1]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","2","2","[2]","c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003","14","WP09C00144","1","{""1"":[2]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","0","0","[0]","c645867b4748a75675c0ed8e47b97d9cec9ae16890ef1aeecc64cd50cce5c626","14","WP09C00145","1","{""1"":[0]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","0","0","[0]","d5cb868f906a8e579dbe28390206aa16c73fa6eae9ae6588bab70248a844933c","14","WP09C00146","1","{""1"":[0]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","2","2","[2]","e3ab9c0071b2d529a961b98b7f0f4c6b38358b8cb48e075f4f7b623187ec4a84","14","WP09C00147","1","{""1"":[2]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","0","0","[0]","ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2","14","WP09C00148","1","{""1"":[0]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","0","0","[0]","eeeb84a07001d490acb2e41ca051999ffeb0b61ed70ee0adf318857cb3d31a80","14","WP09C00149","1","{""1"":[0]}","[1,5,9,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"28","3","3","[3]","30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1","14","WP09C00150","1","{""1"":[3]}","[1,7,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","2","2","[2]","358ae13d27d531c1ca30fa9a18cdc58bb12a19303adfa1a7e795bd077f35466e","14","WP09C00151","1","{""1"":[2]}","[1,7,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","0","0","[0]","551332a25907281b03b42ca753221eb302f5f3d64d96f2bdff44566b0e948f49","14","WP09C00152","1","{""1"":[0]}","[1,7,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","1","1","[1]","87a1c0f2d61c0de63bae799fc5dd47cf3a40e996ffb463685e266659e21fd38e","14","WP09C00153","1","{""1"":[1]}","[1,7,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","2","2","[2]","9cb5de69305fb4d93f7ff7eb041e23c08e63aece0533ac95c27b40c9bcdc8b08","14","WP09C00154","1","{""1"":[2]}","[1,7,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","2","2","[2]","a13efc38b8d612d3156aadb1164ead20d0cb98eebacc3cb39e54ff04b0241757","14","WP09C00155","1","{""1"":[2]}","[1,7,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","1","1","[1]","bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4","14","WP09C00156","1","{""1"":[1]}","[1,7,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","2","2","[2]","c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003","14","WP09C00157","1","{""1"":[2]}","[1,7,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","0","0","[0]","d88a40cfcbb621398ffc610b76a30810ae0e6f9d81a4be6d623ec8f783de6325","14","WP09C00158","1","{""1"":[0]}","[1,7,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","0","0","[0]","ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2","14","WP09C00159","1","{""1"":[0]}","[1,7,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","0","0","[0]","eeeb84a07001d490acb2e41ca051999ffeb0b61ed70ee0adf318857cb3d31a80","14","WP09C00160","1","{""1"":[0]}","[1,7,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"24","3","3","[3]","30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1","14","WP09C00161","1","{""1"":[3]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","0","0","[0]","358ae13d27d531c1ca30fa9a18cdc58bb12a19303adfa1a7e795bd077f35466e","14","WP09C00162","1","{""1"":[0]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","-3","-3","[-3]","65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","14","WP09C00163","1","{""1"":[-3]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","2","2","[2]","7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b","14","WP09C00164","1","{""1"":[2]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","-4","-4","[-4]","79b1633a597afd6168627e40c94d06da15c6fe9d1190e6706ab073336c25f82b","14","WP09C00165","1","{""1"":[-4]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","1","1","[1]","89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba","14","WP09C00166","1","{""1"":[1]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","-2","-2","[-2]","a5f58ea3ca673a218027454b420ebac3db95bc1163f6c6b84f24fe9fe4ad4101","14","WP09C00167","1","{""1"":[-2]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","-1","-1","[-1]","c05f23394596ae9fa98df31ef87a596f92c6c6244caad6bfd01272cc5daa4d63","14","WP09C00168","1","{""1"":[-1]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","-2","-2","[-2]","c645867b4748a75675c0ed8e47b97d9cec9ae16890ef1aeecc64cd50cce5c626","14","WP09C00169","1","{""1"":[-2]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","-1","-1","[-1]","d9c68703a6aba49a2be277565fb4948f8fc8c1ae4eaaca7e8ceb5696a9867721","14","WP09C00170","1","{""1"":[-1]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","2","2","[2]","e3ab9c0071b2d529a961b98b7f0f4c6b38358b8cb48e075f4f7b623187ec4a84","14","WP09C00171","1","{""1"":[2]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","0","0","[0]","ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2","14","WP09C00172","1","{""1"":[0]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"24","-4","-4","[-4]","eeeb84a07001d490acb2e41ca051999ffeb0b61ed70ee0adf318857cb3d31a80","14","WP09C00173","1","{""1"":[-4]}","[3,5,7,9]","4","[1,2,4,7]","A","CONSTANT","7","4"
"26","-2","-2","[-2]","0df6bde542716c5744afcc5248bc12866f8ce2502be1abe144d6837c68e080a2","14","WP09C00174","1","{""1"":[-2]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","3","3","[3]","30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1","14","WP09C00175","1","{""1"":[3]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","2","2","[2]","358ae13d27d531c1ca30fa9a18cdc58bb12a19303adfa1a7e795bd077f35466e","14","WP09C00176","1","{""1"":[2]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","0","0","[0]","3ca03539be6ab086d0397d6b9a775967db4072cea9c95a032895b43e34fcc9be","14","WP09C00177","1","{""1"":[0]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","-1","-1","[-1]","65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","14","WP09C00178","1","{""1"":[-1]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","2","2","[2]","7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b","14","WP09C00179","1","{""1"":[2]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","1","1","[1]","89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba","14","WP09C00180","1","{""1"":[1]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","1","1","[1]","bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4","14","WP09C00181","1","{""1"":[1]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","1","1","[1]","c05f23394596ae9fa98df31ef87a596f92c6c6244caad6bfd01272cc5daa4d63","14","WP09C00182","1","{""1"":[1]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","0","0","[0]","c645867b4748a75675c0ed8e47b97d9cec9ae16890ef1aeecc64cd50cce5c626","14","WP09C00183","1","{""1"":[0]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","2","2","[2]","e3ab9c0071b2d529a961b98b7f0f4c6b38358b8cb48e075f4f7b623187ec4a84","14","WP09C00184","1","{""1"":[2]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","0","0","[0]","ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2","14","WP09C00185","1","{""1"":[0]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"26","-2","-2","[-2]","eeeb84a07001d490acb2e41ca051999ffeb0b61ed70ee0adf318857cb3d31a80","14","WP09C00186","1","{""1"":[-2]}","[3,5,7,11]","4","[1,2,4,7]","A","CONSTANT","28","15"
"28","-2","-2","[-2]","287e4579f9cab9c90fe17b81d6b26cf3b71333bc83fb5763ed0e06be66b6ed1d","14","WP09C00187","1","{""1"":[-2]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","3","3","[3]","30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1","14","WP09C00188","1","{""1"":[3]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","2","2","[2]","358ae13d27d531c1ca30fa9a18cdc58bb12a19303adfa1a7e795bd077f35466e","14","WP09C00189","1","{""1"":[2]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","0","0","[0]","551332a25907281b03b42ca753221eb302f5f3d64d96f2bdff44566b0e948f49","14","WP09C00190","1","{""1"":[0]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","-1","-1","[-1]","65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","14","WP09C00191","1","{""1"":[-1]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","2","2","[2]","7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b","14","WP09C00192","1","{""1"":[2]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","1","1","[1]","89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba","14","WP09C00193","1","{""1"":[1]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","1","1","[1]","bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4","14","WP09C00194","1","{""1"":[1]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","1","1","[1]","c05f23394596ae9fa98df31ef87a596f92c6c6244caad6bfd01272cc5daa4d63","14","WP09C00195","1","{""1"":[1]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","2","2","[2]","c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003","14","WP09C00196","1","{""1"":[2]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","0","0","[0]","c645867b4748a75675c0ed8e47b97d9cec9ae16890ef1aeecc64cd50cce5c626","14","WP09C00197","1","{""1"":[0]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","0","0","[0]","d5cb868f906a8e579dbe28390206aa16c73fa6eae9ae6588bab70248a844933c","14","WP09C00198","1","{""1"":[0]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","2","2","[2]","e3ab9c0071b2d529a961b98b7f0f4c6b38358b8cb48e075f4f7b623187ec4a84","14","WP09C00199","1","{""1"":[2]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","0","0","[0]","ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2","14","WP09C00200","1","{""1"":[0]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"28","0","0","[0]","eeeb84a07001d490acb2e41ca051999ffeb0b61ed70ee0adf318857cb3d31a80","14","WP09C00201","1","{""1"":[0]}","[3,5,9,11]","4","[1,2,4,7]","A","CONSTANT","2","1"
"30","3","3","[3]","30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1","14","WP09C00202","1","{""1"":[3]}","[3,7,9,11]","4","[1,2,4,7]","A","CONSTANT","28","13"
"30","2","2","[2]","358ae13d27d531c1ca30fa9a18cdc58bb12a19303adfa1a7e795bd077f35466e","14","WP09C00203","1","{""1"":[2]}","[3,7,9,11]","4","[1,2,4,7]","A","CONSTANT","28","13"
"30","0","0","[0]","551332a25907281b03b42ca753221eb302f5f3d64d96f2bdff44566b0e948f49","14","WP09C00204","1","{""1"":[0]}","[3,7,9,11]","4","[1,2,4,7]","A","CONSTANT","28","13"
"30","2","2","[2]","9cb5de69305fb4d93f7ff7eb041e23c08e63aece0533ac95c27b40c9bcdc8b08","14","WP09C00205","1","{""1"":[2]}","[3,7,9,11]","4","[1,2,4,7]","A","CONSTANT","28","13"
"30","1","1","[1]","bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4","14","WP09C00206","1","{""1"":[1]}","[3,7,9,11]","4","[1,2,4,7]","A","CONSTANT","28","13"
"30","2","2","[2]","c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003","14","WP09C00207","1","{""1"":[2]}","[3,7,9,11]","4","[1,2,4,7]","A","CONSTANT","28","13"
"30","0","0","[0]","d88a40cfcbb621398ffc610b76a30810ae0e6f9d81a4be6d623ec8f783de6325","14","WP09C00208","1","{""1"":[0]}","[3,7,9,11]","4","[1,2,4,7]","A","CONSTANT","28","13"
"30","0","0","[0]","ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2","14","WP09C00209","1","{""1"":[0]}","[3,7,9,11]","4","[1,2,4,7]","A","CONSTANT","28","13"
"30","0","0","[0]","eeeb84a07001d490acb2e41ca051999ffeb0b61ed70ee0adf318857cb3d31a80","14","WP09C00210","1","{""1"":[0]}","[3,7,9,11]","4","[1,2,4,7]","A","CONSTANT","28","13"
"32","0","0","[0]","551332a25907281b03b42ca753221eb302f5f3d64d96f2bdff44566b0e948f49","14","WP09C00211","1","{""1"":[0]}","[5,7,9,11]","4","[1,2,4,7]","A","CONSTANT","7","3"
"32","2","2","[2]","9cb5de69305fb4d93f7ff7eb041e23c08e63aece0533ac95c27b40c9bcdc8b08","14","WP09C00212","1","{""1"":[2]}","[5,7,9,11]","4","[1,2,4,7]","A","CONSTANT","7","3"
"32","1","1","[1]","bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4","14","WP09C00213","1","{""1"":[1]}","[5,7,9,11]","4","[1,2,4,7]","A","CONSTANT","7","3"
"32","2","2","[2]","c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003","14","WP09C00214","1","{""1"":[2]}","[5,7,9,11]","4","[1,2,4,7]","A","CONSTANT","7","3"
"32","0","0","[0]","d88a40cfcbb621398ffc610b76a30810ae0e6f9d81a4be6d623ec8f783de6325","14","WP09C00215","1","{""1"":[0]}","[5,7,9,11]","4","[1,2,4,7]","A","CONSTANT","7","3"
"32","0","0","[0]","ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2","14","WP09C00216","1","{""1"":[0]}","[5,7,9,11]","4","[1,2,4,7]","A","CONSTANT","7","3"
